bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,schoolname,instructor,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,publisherDate,productcatentryid,copyrightyear,rentpricerdisplay,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900947,OGLD-5153,1000002910121,OGLD-5153 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978031/33/9780313397172.150.jpg,"Global Business Etiquette: A Guide to International Communication and Customs, 2e",2,"Jeanette S. Martin, Lillian H. Chaney",9780313397172,,REQ,,, ,,,$28.19-120days,$75.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900948,OGLD-3623,1000002910142,OGLD-3623 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978160/72/9781607281504.150.jpg,Coaching Basics,2,"Haneberg, Lisa",9781607281504,,REQ,,, ,,,$24.95-180days,$32.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900948,OGLD-3623,1000002878213,OGLD-3623 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978160/72/9781607281504.150.jpg,Coaching Basics,2,"Haneberg, Lisa",9781607281504,,REQ,,, ,,,$24.95-180days,$32.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900952,OGLD-5413,1000002910091,OGLD-5413 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978038/54/9780385496902.150.jpg,,1,Desmond Tutu,9780385496902,,REQ,,, ,,, ,$17.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900952,OGLD-5413,1000002910091,OGLD-5413 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978098/39/9780983955849.150.jpg,"Basic Concepts of Intercultural Communication: Paradigms, Principles, and Practices, 2e",2,Bennett,9780983955849,,REQ,,, ,,, ,$49.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900955,OGLD-5243,1000002910014,OGLD-5243 LO2,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900961,OGLD-5403,1000002910164,OGLD-5403 LO2,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900995,OGLD-4993,1000002878183,OGLD-4993 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978097/19/9780971942431.150.jpg,,0,COTTRELL,9780971942431,,REQ,,, ,,, ,$17.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900995,OGLD-4993,1000002878183,OGLD-4993 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978078/79/9780787947354.150.jpg,Let Your Life Speak: Listening to the Voice of Vocation,1,"Palmer, Parker J.",9780787947354,,REQ,,, ,,, ,$18.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900995,OGLD-4993,1000002910023,OGLD-4993 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978097/19/9780971942431.150.jpg,,0,COTTRELL,9780971942431,,REQ,,, ,,, ,$17.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001900995,OGLD-4993,1000002910023,OGLD-4993 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978078/79/9780787947354.150.jpg,Let Your Life Speak: Listening to the Voice of Vocation,1,"Palmer, Parker J.",9780787947354,,REQ,,, ,,, ,$18.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901047,OGLD-5633,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901050,OGLD-424V,1000002910145,OGLD-424V LO2,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901050,OGLD-424V,1000002878180,OGLD-424V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901104,OGLD-3403,1000002878076,OGLD-3403 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901104,OGLD-3403,1000002910039,OGLD-3403 LO2,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901105,OGLD-4603,1000002909976,OGLD-4603 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978142/21/9781422186435.150.jpg,Leading Change,,"Kotter, John P.",9781422186435,,REQ,,, ,,,$20.83--1days,$31.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901105,OGLD-4603,1000002909976,OGLD-4603 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978038/55/9780385528757.150.jpg,,,Chip Heath,9780385528757,,REQ,,, ,,,$20.83--1days,$28.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901105,OGLD-4603,1000002909976,OGLD-4603 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978142/21/9781422158005.150.jpg,"HBR's 10 Must Reads on Change Management (including featured article ""Leading Change,"" by John P. Kotter), 1e",1,"Harvard Business Review, Kotter, Kim, Mauborgne",9781422158005,,REQ,,, ,,,$20.83--1days,$24.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901105,OGLD-4603,1000002878157,OGLD-4603 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978142/21/9781422186435.150.jpg,Leading Change,,"Kotter, John P.",9781422186435,,REQ,,, ,,,$20.83--1days,$31.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901105,OGLD-4603,1000002878157,OGLD-4603 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978142/21/9781422158005.150.jpg,"HBR's 10 Must Reads on Change Management (including featured article ""Leading Change,"" by John P. Kotter), 1e",1,"Harvard Business Review, Kotter, Kim, Mauborgne",9781422158005,,REQ,,, ,,,$20.83--1days,$24.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001901105,OGLD-4603,1000002878157,OGLD-4603 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978038/55/9780385528757.150.jpg,,,Chip Heath,9780385528757,,REQ,,, ,,,$20.83--1days,$28.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360280,OGLD,,,1000001904363,OGLD-5023,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360277,SPL,,,1000001900854,SPL-3003,1000002878100,SPL-3003 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978013/39/9780133993349.150.jpg,"Supply Chain and Logistics Management Made Easy: Methods and Applications for Planning, Operations, Integration, Control and Improvement, and Network Design",1,Paul Myerson,9780133993349,,REQ,,, ,,, ,$69.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360277,SPL,,,1000001900854,SPL-3003,1000002910051,SPL-3003 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978013/39/9780133993349.150.jpg,"Supply Chain and Logistics Management Made Easy: Methods and Applications for Planning, Operations, Integration, Control and Improvement, and Network Design",1,Paul Myerson,9780133993349,,REQ,,, ,,, ,$69.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360277,SPL,,,1000001900884,SPL-4003,1000002910098,SPL-4003 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978035/74/9780357442036.150.jpg,Managing for Quality and Performance Excellence,11,"Evans, James R.",9780357442036,,REQ,,, ,,,$52.49-180days,$274.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360277,SPL,,,1000001900884,SPL-4003,1000002878097,SPL-4003 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978035/74/9780357442036.150.jpg,Managing for Quality and Performance Excellence,11,"Evans, James R.",9780357442036,,REQ,,, ,,,$52.49-180days,$274.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360277,SPL,,,1000001901103,SPL-2003,1000002878055,SPL-2003 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978133/74/9781337406499.150.jpg,Principles of Supply Chain Management: A Balanced Approach,10,"Wisner, Joel D.",9781337406499,,REQ,,, ,,,$52.49-180days,$274.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360277,SPL,,,1000001901103,SPL-2003,1000002910188,SPL-2003 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978133/74/9781337406499.150.jpg,Principles of Supply Chain Management: A Balanced Approach,10,"Wisner, Joel D.",9781337406499,,REQ,,, ,,,$52.49-180days,$274.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360275,EM,,,1000001900851,EM-3003,1000002878220,EM-3003 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978152/18/9781521826713.150.jpg,,,"Vinet, Mark",9781521826713,,REQ,,, ,,, ,$18.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360275,EM,,,1000001900851,EM-3003,1000002909999,EM-3003 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978152/18/9781521826713.150.jpg,,,"Vinet, Mark",9781521826713,,REQ,,, ,,, ,$18.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360275,EM,,,1000001900969,EM-4003,1000002910087,EM-4003 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978126/00/9781260043730.150.jpg,[RENTAL ONLY] Entrepreneurship,11,"Hisrich, Robert D",9781260043730,,REQ,,, ,,,$67.43-180days,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360275,EM,,,1000001900969,EM-4003,1000002878061,EM-4003 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978126/00/9781260043730.150.jpg,[RENTAL ONLY] Entrepreneurship,11,"Hisrich, Robert D",9781260043730,,REQ,,, ,,,$67.43-180days,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360275,EM,,,1000001901075,EM-2003,1000002910146,EM-2003 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978041/56/9780415663298.150.jpg,Management and the Arts,5,"Byrnes, William J.",9780415663298,,REQ,,, ,,,$36.44-180days,$76.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360275,EM,,,1000001901075,EM-2003,1000002878083,EM-2003 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978041/56/9780415663298.150.jpg,Management and the Arts,5,"Byrnes, William J.",9780415663298,,REQ,,, ,,,$36.44-180days,$76.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001925063,LECO-5033,1000002910189,LECO-5033 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978047/07/9780470724286.150.jpg,,,Erik De Haan,9780470724286,,REQ,,, ,,,$32.90-180days,$62.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001925063,LECO-5033,1000002910189,LECO-5033 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978033/52/9780335261925.150.jpg,COACHING SKILLS,4,ROGERS,9780335261925,,REQ,,, ,,,$32.90-180days,$67.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001925063,LECO-5033,1000002910189,LECO-5033 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978153/23/9781532376825.150.jpg,,,Damian Goldvarg,9781532376825,,REQ,,, ,,,$32.90-180days,$57.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001925063,LECO-5033,1000002910189,LECO-5033 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978078/79/9780787986391.150.jpg,,2,"Mary Beth A. O'Neill,",9780787986391,,REQ,,, ,,,$32.90-180days,$75.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001925063,LECO-5033,1000002910189,LECO-5033 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978184/90/9781849053877.150.jpg,Ethical Maturity in the Helping Professions: Making Difficult Life and Work Decisions,,Elisabeth Shaw,9781849053877,,REQ,,, ,,,$32.90-180days,$54.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001925063,LECO-5033,1000002910189,LECO-5033 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978162/95/9781629561431.150.jpg,Conversational Intelligence: How Great Leaders Build Trust and Get Extraordinary Results,1,"Glaser, Judity E.",9781629561431,,REQ,,, ,,,$32.90-180days,$38.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001900849,LECO-5633,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000360273,LECO,,,1000001904380,LECO-5023,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000007867,2022 FALL - LIPSCOMB ONLINE,,,,,,1000000357579,EGEL,,,1000001887594,EGEL-6043,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000370758,GN,,,1000001937954,GN-999X,1000002930331,GN-999X 03PA,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001919004,PA-5233,1000002902513,PA-5233 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001919003,PA-5533,1000002902511,PA-5533 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001919002,PA-5513,1000002902515,PA-5513 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001919001,PA-5356,1000002902512,PA-5356 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001918998,PA-5543,1000002902514,PA-5543 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001918812,PA-5065,1000002902333,PA-5065 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001918811,PA-5104,1000002902336,PA-5104 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001918810,PA-5022,1000002902334,PA-5022 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001918809,PA-5042,1000002902338,PA-5042 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001918808,PA-5033,1000002902339,PA-5033 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001918807,PA-5012,1000002902337,PA-5012 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001904366,PA-6046,1000002882214,PA-6046 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001904367,PA-6900,1000002882156,PA-6900 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001904368,PA-6A16,1000002882205,PA-6A16 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008065,2022 FALL PNP - LU GRADUATE,,,,,,1000000361189,PA,,,1000001904385,PA-6056,1000002882135,PA-6056 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:10:47,2022-11-6 15:10:47
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360834,HI,,,1000001903470,HI-2223,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360329,SCI,,,1000001901094,SCI-1113,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360326,LULT,,,1000001901073,LULT-2183,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360325,PSMK,,,1000001901068,PSMK-2013,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008027,2022 MID-FALL - LIPSCOMB ONLINE,,,,,,1000000360316,SPL,,,1000001900984,SPL-4003,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
